Analógico 2	Analógico 1	Analógico 2
2,33	0,43	2,33
2,35	0,43	2,35
2,36	0,43	2,36
2,38	0,43	2,38
2,39	0,43	2,39
2,41	0,44	2,41
2,42	0,44	2,42
2,44	0,44	2,44
2,45	0,44	2,45
2,47	0,44	2,47
2,48	0,44	2,48
2,50	0,45	2,50
2,51	0,45	2,51
2,53	0,45	2,53
2,54	0,45	2,54
2,56	0,45	2,56
2,57	0,45	2,57
2,59	0,46	2,59
2,60	0,46	2,60
2,62	0,46	2,62
2,63	0,46	2,63
2,65	0,46	2,65
2,66	0,47	2,66
2,68	0,47	2,68
2,69	0,47	2,69
2,71	0,47	2,71
2,72	0,47	2,72
2,74	0,47	2,74
2,75	0,47	2,75
2,77	0,47	2,77
2,80	0,48	2,80
2,81	0,48	2,81
2,83	0,48	2,83
2,84	0,48	2,84
2,86	0,48	2,86
2,87	0,48	2,87
2,89	0,49	2,89
2,90	0,49	2,90
2,92	0,49	2,92
2,93	0,49	2,93
2,95	0,50	2,95
2,96	0,50	2,96
2,98	0,50	2,98
2,99	0,50	2,99
3,01	0,50	3,01
3,02	0,51	3,02
3,04	0,51	3,04
3,05	0,51	3,05
3,07	0,51	3,07
3,08	0,52	3,08
3,10	0,52	3,10
3,11	0,52	3,11
3,13	0,52	3,13
3,14	0,52	3,14
3,16	0,53	3,16
3,17	0,53	3,17
3,19	0,53	3,19
3,20	0,53	3,20
3,22	0,54	3,22
3,23	0,54	3,23
3,25	0,54	3,25
3,26	0,54	3,26
3,28	0,55	3,28
3,29	0,55	3,29
3,31	0,55	3,31
3,32	0,55	3,32
3,34	0,55	3,34
3,35	0,56	3,35
3,37	0,56	3,37
3,38	0,56	3,38
3,40	0,57	3,40
3,41	0,57	3,41
3,43	0,57	3,43
3,44	0,57	3,44
3,46	0,58	3,46
3,47	0,58	3,47
3,49	0,58	3,49
3,50	0,59	3,50
3,52	0,59	3,52
3,53	0,59	3,53
3,55	0,60	3,55
3,56	0,60	3,56
3,58	0,61	3,58
3,59	0,61	3,59
3,61	0,61	3,61
3,62	0,62	3,62
3,64	0,62	3,64
3,65	0,63	3,65
3,67	0,63	3,67
3,69	0,63	3,69
3,70	0,64	3,70
3,73	0,64	3,73
3,75	0,65	3,75
3,78	0,66	3,78
3,79	0,67	3,79
3,81	0,67	3,81
3,84	0,67	3,84
3,85	0,68	3,85
3,87	0,69	3,87
3,90	0,70	3,90
3,91	0,70	3,91
3,93	0,71	3,93
3,94	0,71	3,94
3,96	0,73	3,96
3,99	0,73	3,99
4,00	0,74	4,00
4,03	0,75	4,03
4,05	0,75	4,05
4,06	0,76	4,06
4,08	0,77	4,08
4,09	0,77	4,09
4,11	0,78	4,11
4,12	0,78	4,12
4,14	0,79	4,14
4,15	0,79	4,15
4,17	0,80	4,17
4,18	0,80	4,18
4,20	0,81	4,20
4,21	0,82	4,21
4,23	0,82	4,23
4,24	0,83	4,24
4,26	0,83	4,26
4,27	0,84	4,27
4,29	0,84	4,29
4,30	0,85	4,30
4,32	0,85	4,32
4,33	0,86	4,33
4,35	0,87	4,35
4,36	0,87	4,36
4,38	0,87	4,38
4,39	0,87	4,39
4,41	0,88	4,41
4,44	0,89	4,44
4,45	0,89	4,45
4,47	0,89	4,47
4,48	0,90	4,48
4,50	0,90	4,50
4,51	0,90	4,51
4,53	0,91	4,53
4,54	0,91	4,54
4,56	0,91	4,56
4,59	0,92	4,59
4,60	0,93	4,60
4,62	0,93	4,62
4,63	0,93	4,63
4,65	0,94	4,65
4,66	0,94	4,66
4,68	0,95	4,68
4,69	0,95	4,69
4,71	0,95	4,71
4,72	0,95	4,72
4,74	0,95	4,74
4,75	0,96	4,75
4,77	0,96	4,77
4,78	0,96	4,78
4,80	0,96	4,80
4,83	0,96	4,83
4,84	0,97	4,84
4,86	0,97	4,86
4,87	0,97	4,87
4,89	0,97	4,89
4,90	0,97	4,90
4,92	0,97	4,92
4,93	0,97	4,93
4,95	0,98	4,95
4,96	0,98	4,96
4,98	0,98	4,98
5,01	0,98	5,01
5,02	0,98	5,02
5,04	0,99	5,04
5,05	0,99	5,05
5,07	0,99	5,07
5,08	0,99	5,08
5,10	0,99	5,10
5,11	0,99	5,11
5,13	0,99	5,13
5,14	1,00	5,14
5,16	1,00	5,16
5,19	0,99	5,19
5,20	1,00	5,20
5,22	1,00	5,22
5,23	1,00	5,23
5,25	1,00	5,25
5,26	1,00	5,26
5,28	1,00	5,28
5,29	1,00	5,29
5,32	1,01	5,32
5,34	1,00	5,34
5,35	1,01	5,35
5,37	1,01	5,37
5,38	1,00	5,38
5,40	1,01	5,40
5,41	1,01	5,41
5,43	1,01	5,43
5,44	1,01	5,44
5,46	1,01	5,46
5,47	1,01	5,47
5,49	1,01	5,49
5,51	1,01	5,51
5,54	1,01	5,54
5,55	1,01	5,55
5,57	1,01	5,57
5,58	1,01	5,58
5,60	1,01	5,60
5,63	1,01	5,63
5,64	1,02	5,64
5,66	1,01	5,66
5,67	1,02	5,67
5,69	1,02	5,69
5,72	1,02	5,72
5,73	1,02	5,73
5,75	1,02	5,75
5,76	1,02	5,76
5,78	1,02	5,78
5,79	1,02	5,79
5,81	1,02	5,81
5,82	1,02	5,82
5,84	1,02	5,84
5,85	1,02	5,85
5,88	1,02	5,88
5,90	1,02	5,90
5,91	1,03	5,91
5,93	1,03	5,93
5,94	1,02	5,94
5,96	1,03	5,96
5,97	1,03	5,97
5,99	1,04	5,99
6,00	1,03	6,00
6,02	1,04	6,02
6,05	1,04	6,05
6,06	1,04	6,06
6,08	1,04	6,08
6,09	1,04	6,09
6,11	1,04	6,11
6,12	1,04	6,12
6,15	1,04	6,15
6,17	1,04	6,17
6,20	1,04	6,20
6,21	1,04	6,21
6,23	1,04	6,23
6,24	1,04	6,24
6,26	1,04	6,26
6,27	1,04	6,27
6,29	1,04	6,29
6,30	1,04	6,30
6,32	1,04	6,32
6,35	1,04	6,35
6,36	1,05	6,36
6,38	1,04	6,38
6,39	1,05	6,39
6,41	1,05	6,41
6,42	1,05	6,42
6,45	1,05	6,45
6,47	1,05	6,47
6,50	1,05	6,50
6,53	1,05	6,53
6,54	1,05	6,54
6,57	1,05	6,57
6,60	1,06	6,60
6,62	1,06	6,62
6,63	1,06	6,63
6,65	1,06	6,65
6,66	1,06	6,66
6,68	1,06	6,68
6,69	1,06	6,69
6,72	1,06	6,72
6,74	1,06	6,74
6,75	1,06	6,75
6,77	1,07	6,77
6,78	1,07	6,78
6,80	1,07	6,80
6,81	1,07	6,81
6,83	1,07	6,83
6,84	1,07	6,84
6,87	1,08	6,87
6,89	1,08	6,89
6,92	1,09	6,92
6,93	1,09	6,93
6,96	1,09	6,96
6,98	1,09	6,98
7,01	1,09	7,01
7,02	1,09	7,02
7,04	1,10	7,04
7,05	1,10	7,05
7,07	1,10	7,07
7,10	1,11	7,10
7,13	1,11	7,13
7,14	1,11	7,14
7,16	1,11	7,16
7,19	1,12	7,19
7,20	1,12	7,20
7,23	1,12	7,23
7,25	1,12	7,25
7,26	1,13	7,26
7,28	1,13	7,28
7,29	1,13	7,29
7,32	1,14	7,32
7,34	1,14	7,34
7,36	1,14	7,36
7,37	1,15	7,37
7,40	1,15	7,40
7,42	1,15	7,42
7,43	1,16	7,43
7,46	1,16	7,46
7,48	1,16	7,48
7,49	1,17	7,49
7,52	1,17	7,52
7,54	1,18	7,54
7,55	1,18	7,55
7,57	1,18	7,57
7,60	1,19	7,60
7,61	1,19	7,61
7,63	1,19	7,63
7,66	1,20	7,66
7,67	1,20	7,67
7,69	1,21	7,69
7,72	1,21	7,72
7,73	1,22	7,73
7,76	1,23	7,76
7,79	1,23	7,79
7,82	1,23	7,82
7,84	1,24	7,84
7,85	1,24	7,85
7,88	1,25	7,88
7,90	1,26	7,90
7,91	1,26	7,91
7,93	1,27	7,93
7,96	1,27	7,96
7,97	1,28	7,97
8,00	1,28	8,00
8,02	1,30	8,02
8,05	1,30	8,05
8,06	1,31	8,06
8,08	1,33	8,08
8,11	1,34	8,11
8,12	1,37	8,12
8,15	1,39	8,15
8,17	1,42	8,17
8,18	1,43	8,18
8,21	1,44	8,21
8,23	1,44	8,23
8,26	1,45	8,26
8,27	1,46	8,27
8,29	1,47	8,29
8,32	1,48	8,32
8,33	1,49	8,33
8,36	1,50	8,36
8,38	1,51	8,38
8,41	1,52	8,41
8,42	1,53	8,42
8,45	1,54	8,45
8,47	1,55	8,47
8,50	1,57	8,50
8,51	1,58	8,51
8,54	1,59	8,54
8,56	1,60	8,56
8,59	1,62	8,59
8,60	1,63	8,60
8,62	1,65	8,62
8,65	1,66	8,65
8,68	1,68	8,68
8,69	1,69	8,69
8,71	1,71	8,71
8,74	1,72	8,74
8,77	1,74	8,77
8,78	1,76	8,78
8,81	1,77	8,81
8,84	1,79	8,84
8,86	1,81	8,86
8,87	1,82	8,87
8,90	1,84	8,90
8,92	1,86	8,92
8,95	1,88	8,95
8,98	1,90	8,98
8,99	1,92	8,99
9,02	1,94	9,02
9,04	1,96	9,04
9,07	1,98	9,07
9,08	2,00	9,08
9,10	2,01	9,10
9,14	2,03	9,14
9,16	2,05	9,16
9,19	2,07	9,19
9,21	2,08	9,21
9,24	2,10	9,24
9,27	2,12	9,27
9,28	2,14	9,28
9,31	2,15	9,31
9,33	2,16	9,33
9,36	2,18	9,36
9,37	2,19	9,37
9,42	2,20	9,42
9,43	2,22	9,43
9,46	2,23	9,46
9,48	2,24	9,48
9,51	2,25	9,51
9,54	2,26	9,54
9,57	2,27	9,57
9,58	2,28	9,58
9,61	2,29	9,61
9,63	2,30	9,63
9,66	2,31	9,66
9,69	2,32	9,69
9,70	2,33	9,70
9,73	2,34	9,73
9,76	2,35	9,76
9,79	2,35	9,79
9,81	2,36	9,81
9,84	2,37	9,84
9,85	2,38	9,85
9,88	2,38	9,88
9,91	2,38	9,91
9,94	2,39	9,94
9,97	2,40	9,97
9,99	2,40	9,99
10,03	2,40	10,03
10,05	2,41	10,05
10,08	2,41	10,08
10,11	2,41	10,11
10,14	2,42	10,14
10,15	2,42	10,15
10,18	2,43	10,18
10,20	2,43	10,20
10,24	2,43	10,24
10,26	2,44	10,26
10,29	2,44	10,29
10,32	2,45	10,32
10,35	2,45	10,35
10,38	2,46	10,38
10,39	2,46	10,39
10,42	2,46	10,42
10,44	2,47	10,44
10,48	2,48	10,48
10,50	2,48	10,50
10,54	2,48	10,54
10,57	2,49	10,57
10,59	2,50	10,59
10,62	2,50	10,62
10,65	2,51	10,65
10,68	2,52	10,68
10,69	2,52	10,69
10,72	2,53	10,72
10,75	2,54	10,75
10,78	2,55	10,78
10,81	2,55	10,81
10,84	2,56	10,84
10,87	2,57	10,87
10,90	2,58	10,90
10,93	2,59	10,93
10,96	2,61	10,96
10,99	2,62	10,99
11,03	2,63	11,03
11,04	2,64	11,04
11,09	2,66	11,09
11,10	2,67	11,10
11,15	2,68	11,15
11,18	2,70	11,18
11,19	2,72	11,19
11,22	2,73	11,22
11,25	2,76	11,25
11,30	2,78	11,30
11,31	2,81	11,31
11,34	2,84	11,34
11,37	2,86	11,37
11,42	2,90	11,42
11,43	2,94	11,43
11,46	2,99	11,46
11,49	3,05	11,49
11,54	3,11	11,54
11,57	3,16	11,57
11,60	3,20	11,60
11,63	3,21	11,63
11,64	3,23	11,64
11,69	3,25	11,69
11,70	3,26	11,70
11,75	3,27	11,75
11,76	3,29	11,76
11,81	3,31	11,81
11,84	3,32	11,84
11,87	3,34	11,87
11,90	3,36	11,90
11,94	3,38	11,94
11,97	3,39	11,97
11,99	3,41	11,99
12,03	3,43	12,03
12,06	3,45	12,06
12,09	3,47	12,09
12,14	3,49	12,14
12,15	3,51	12,15
12,20	3,52	12,20
12,23	3,55	12,23
12,26	3,57	12,26
12,29	3,59	12,29
12,32	3,61	12,32
12,35	3,64	12,35
12,39	3,66	12,39
12,42	3,69	12,42
12,45	3,71	12,45
12,50	3,74	12,50
12,53	3,76	12,53
12,56	3,79	12,56
12,59	3,82	12,59
12,63	3,85	12,63
12,66	3,88	12,66
12,69	3,91	12,69
12,72	3,94	12,72
12,75	3,98	12,75
12,80	4,01	12,80
12,83	4,05	12,83
12,86	4,09	12,86
12,89	4,13	12,89
12,94	4,17	12,94
12,97	4,22	12,97
13,00	4,26	13,00
13,04	4,32	13,04
13,07	4,38	13,07
13,12	4,43	13,12
13,15	4,49	13,15
13,18	4,56	13,18
13,22	4,62	13,22
13,25	4,67	13,25
13,28	4,72	13,28
13,33	4,76	13,33
13,36	4,79	13,36
13,40	4,81	13,40
13,43	4,82	13,43
13,45	4,85	13,45
13,46	4,85	13,46
