Analógico 2	Analógico 1	Analógico 2
2,53	0,02	2,53
2,54	0,02	2,54
2,56	0,02	2,56
2,57	0,02	2,57
2,60	0,02	2,60
2,62	0,02	2,62
2,63	0,02	2,63
2,65	0,02	2,65
2,66	0,02	2,66
2,68	0,02	2,68
2,69	0,02	2,69
2,71	0,02	2,71
2,72	0,02	2,72
2,74	0,02	2,74
2,75	0,02	2,75
2,77	0,02	2,77
2,78	0,02	2,78
2,80	0,02	2,80
2,81	0,03	2,81
2,83	0,03	2,83
2,84	0,02	2,84
2,86	0,02	2,86
2,87	0,02	2,87
2,89	0,02	2,89
2,90	0,02	2,90
2,92	0,02	2,92
2,93	0,02	2,93
2,95	0,02	2,95
2,96	0,02	2,96
2,98	0,02	2,98
2,99	0,02	2,99
3,01	0,02	3,01
3,02	0,02	3,02
3,04	0,02	3,04
3,05	0,02	3,05
3,07	0,02	3,07
3,08	0,02	3,08
3,10	0,02	3,10
3,11	0,02	3,11
3,13	0,02	3,13
3,14	0,02	3,14
3,16	0,02	3,16
3,17	0,03	3,17
3,19	0,02	3,19
3,20	0,02	3,20
3,22	0,02	3,22
3,23	0,02	3,23
3,25	0,03	3,25
3,26	0,02	3,26
3,28	0,02	3,28
3,29	0,02	3,29
3,31	0,02	3,31
3,32	0,02	3,32
3,34	0,03	3,34
3,37	0,02	3,37
3,38	0,02	3,38
3,40	0,02	3,40
3,41	0,02	3,41
3,43	0,02	3,43
3,44	0,02	3,44
3,46	0,02	3,46
3,47	0,02	3,47
3,49	0,02	3,49
3,50	0,02	3,50
3,52	0,02	3,52
3,53	0,02	3,53
3,55	0,02	3,55
3,56	0,02	3,56
3,58	0,03	3,58
3,59	0,02	3,59
3,61	0,02	3,61
3,62	0,03	3,62
3,64	0,02	3,64
3,65	0,02	3,65
3,67	0,03	3,67
3,69	0,02	3,69
3,70	0,02	3,70
3,72	0,02	3,72
3,73	0,02	3,73
3,75	0,02	3,75
3,76	0,02	3,76
3,78	0,02	3,78
3,79	0,02	3,79
3,81	0,02	3,81
3,82	0,02	3,82
3,84	0,02	3,84
3,85	0,02	3,85
3,87	0,02	3,87
3,88	0,02	3,88
3,90	0,02	3,90
3,91	0,02	3,91
3,93	0,02	3,93
3,94	0,02	3,94
3,96	0,03	3,96
3,97	0,02	3,97
3,99	0,02	3,99
4,00	0,02	4,00
4,02	0,02	4,02
4,03	0,03	4,03
4,06	0,02	4,06
4,08	0,02	4,08
4,09	0,02	4,09
4,11	0,03	4,11
4,12	0,02	4,12
4,14	0,02	4,14
4,15	0,03	4,15
4,17	0,02	4,17
4,18	0,03	4,18
4,20	0,02	4,20
4,21	0,02	4,21
4,23	0,02	4,23
4,24	0,02	4,24
4,26	0,02	4,26
4,27	0,03	4,27
4,29	0,02	4,29
4,30	0,02	4,30
4,32	0,02	4,32
4,33	0,02	4,33
4,35	0,02	4,35
4,36	0,02	4,36
4,38	0,02	4,38
4,39	0,02	4,39
4,41	0,02	4,41
4,42	0,02	4,42
4,44	0,02	4,44
4,45	0,03	4,45
4,47	0,02	4,47
4,48	0,02	4,48
4,50	0,02	4,50
4,51	0,02	4,51
4,53	0,02	4,53
4,56	0,02	4,56
4,57	0,02	4,57
4,59	0,02	4,59
4,60	0,03	4,60
4,62	0,02	4,62
4,63	0,02	4,63
4,65	0,03	4,65
4,66	0,02	4,66
4,68	0,02	4,68
4,69	0,02	4,69
4,71	0,02	4,71
4,72	0,02	4,72
4,74	0,02	4,74
4,75	0,02	4,75
4,77	0,02	4,77
4,78	0,02	4,78
4,81	0,03	4,81
4,83	0,02	4,83
4,84	0,03	4,84
4,86	0,02	4,86
4,87	0,03	4,87
4,89	0,03	4,89
4,90	0,02	4,90
4,93	0,03	4,93
4,95	0,02	4,95
4,96	0,02	4,96
4,98	0,02	4,98
4,99	0,02	4,99
5,01	0,03	5,01
5,02	0,02	5,02
5,04	0,02	5,04
5,07	0,02	5,07
5,08	0,03	5,08
5,10	0,03	5,10
5,11	0,03	5,11
5,13	0,03	5,13
5,14	0,02	5,14
5,16	0,02	5,16
5,17	0,02	5,17
5,19	0,02	5,19
5,22	0,03	5,22
5,23	0,02	5,23
5,25	0,03	5,25
5,26	0,03	5,26
5,28	0,02	5,28
5,29	0,02	5,29
5,31	0,03	5,31
5,34	0,02	5,34
5,35	0,02	5,35
5,37	0,03	5,37
5,38	0,02	5,38
5,41	0,03	5,41
5,43	0,02	5,43
5,46	0,02	5,46
5,47	0,02	5,47
5,49	0,02	5,49
5,51	0,02	5,51
5,54	0,02	5,54
5,55	0,03	5,55
5,57	0,02	5,57
5,60	0,02	5,60
5,61	0,02	5,61
5,63	0,03	5,63
5,64	0,02	5,64
5,66	0,03	5,66
5,69	0,02	5,69
5,70	0,02	5,70
5,72	0,02	5,72
5,73	0,03	5,73
5,75	0,03	5,75
5,76	0,02	5,76
5,78	0,03	5,78
5,79	0,02	5,79
5,81	0,02	5,81
5,82	0,03	5,82
5,84	0,03	5,84
5,85	0,02	5,85
5,88	0,02	5,88
5,90	0,03	5,90
5,91	0,03	5,91
5,93	0,03	5,93
5,94	0,03	5,94
5,96	0,02	5,96
5,99	0,03	5,99
6,00	0,03	6,00
6,02	0,03	6,02
6,03	0,03	6,03
6,05	0,02	6,05
6,08	0,03	6,08
6,09	0,02	6,09
6,12	0,02	6,12
6,14	0,03	6,14
6,17	0,03	6,17
6,18	0,02	6,18
6,20	0,03	6,20
6,21	0,02	6,21
6,23	0,03	6,23
6,24	0,03	6,24
6,26	0,03	6,26
6,27	0,03	6,27
6,29	0,03	6,29
6,30	0,03	6,30
6,32	0,03	6,32
6,33	0,02	6,33
6,35	0,02	6,35
6,36	0,03	6,36
6,38	0,02	6,38
6,39	0,03	6,39
6,42	0,03	6,42
6,44	0,02	6,44
6,45	0,03	6,45
6,47	0,03	6,47
6,48	0,02	6,48
6,50	0,02	6,50
6,51	0,03	6,51
6,53	0,03	6,53
6,54	0,02	6,54
6,56	0,03	6,56
6,59	0,03	6,59
6,60	0,03	6,60
6,62	0,03	6,62
6,63	0,03	6,63
6,65	0,03	6,65
6,66	0,03	6,66
6,68	0,03	6,68
6,69	0,03	6,69
6,71	0,03	6,71
6,74	0,03	6,74
6,75	0,03	6,75
6,77	0,03	6,77
6,78	0,03	6,78
6,80	0,02	6,80
6,81	0,03	6,81
6,83	0,03	6,83
6,86	0,03	6,86
6,87	0,03	6,87
6,90	0,03	6,90
6,92	0,03	6,92
6,93	0,03	6,93
6,95	0,03	6,95
6,98	0,03	6,98
6,99	0,03	6,99
7,02	0,03	7,02
7,04	0,03	7,04
7,05	0,03	7,05
7,08	0,02	7,08
7,10	0,03	7,10
7,11	0,03	7,11
7,13	0,03	7,13
7,16	0,03	7,16
7,17	0,03	7,17
7,19	0,03	7,19
7,20	0,03	7,20
7,23	0,03	7,23
7,25	0,03	7,25
7,26	0,03	7,26
7,29	0,03	7,29
7,31	0,03	7,31
7,34	0,03	7,34
7,36	0,03	7,36
7,37	0,03	7,37
7,40	0,03	7,40
7,43	0,03	7,43
7,45	0,03	7,45
7,48	0,03	7,48
7,49	0,03	7,49
7,52	0,03	7,52
7,54	0,03	7,54
7,57	0,03	7,57
7,60	0,03	7,60
7,63	0,03	7,63
7,64	0,03	7,64
7,66	0,03	7,66
7,69	0,03	7,69
7,70	0,03	7,70
7,72	0,03	7,72
7,73	0,03	7,73
7,76	0,03	7,76
7,78	0,03	7,78
7,79	0,03	7,79
7,81	0,03	7,81
7,82	0,03	7,82
7,85	0,03	7,85
7,87	0,03	7,87
7,88	0,03	7,88
7,91	0,03	7,91
7,93	0,03	7,93
7,96	0,03	7,96
7,97	0,03	7,97
7,99	0,03	7,99
8,02	0,03	8,02
8,03	0,03	8,03
8,05	0,03	8,05
8,08	0,03	8,08
8,09	0,03	8,09
8,12	0,03	8,12
8,14	0,03	8,14
8,15	0,03	8,15
8,18	0,03	8,18
8,20	0,03	8,20
8,23	0,03	8,23
8,24	0,03	8,24
8,26	0,03	8,26
8,29	0,03	8,29
8,30	0,03	8,30
8,32	0,03	8,32
8,33	0,03	8,33
8,36	0,03	8,36
8,39	0,03	8,39
8,41	0,03	8,41
8,42	0,03	8,42
8,45	0,03	8,45
8,48	0,03	8,48
8,50	0,03	8,50
8,51	0,03	8,51
8,53	0,03	8,53
8,56	0,03	8,56
8,59	0,03	8,59
8,60	0,03	8,60
8,63	0,03	8,63
8,65	0,03	8,65
8,66	0,03	8,66
8,69	0,03	8,69
8,72	0,03	8,72
8,75	0,03	8,75
8,78	0,03	8,78
8,80	0,03	8,80
8,83	0,03	8,83
8,84	0,03	8,84
8,87	0,03	8,87
8,89	0,03	8,89
8,92	0,04	8,92
8,93	0,03	8,93
8,96	0,03	8,96
8,98	0,04	8,98
8,99	0,03	8,99
9,04	0,03	9,04
9,05	0,04	9,05
9,07	0,03	9,07
9,10	0,03	9,10
9,13	0,04	9,13
9,14	0,03	9,14
9,18	0,04	9,18
9,22	0,04	9,22
9,24	0,04	9,24
9,27	0,03	9,27
9,28	0,04	9,28
9,31	0,04	9,31
9,34	0,04	9,34
9,36	0,04	9,36
9,39	0,04	9,39
9,42	0,03	9,42
9,43	0,04	9,43
9,46	0,04	9,46
9,48	0,04	9,48
9,51	0,04	9,51
9,52	0,04	9,52
9,55	0,04	9,55
9,57	0,04	9,57
9,60	0,04	9,60
9,63	0,04	9,63
9,64	0,04	9,64
9,67	0,04	9,67
9,70	0,04	9,70
9,72	0,04	9,72
9,75	0,04	9,75
9,78	0,04	9,78
9,79	0,04	9,79
9,82	0,04	9,82
9,85	0,04	9,85
9,87	0,04	9,87
9,90	0,04	9,90
9,91	0,04	9,91
9,94	0,04	9,94
9,97	0,04	9,97
10,00	0,04	10,00
10,02	0,04	10,02
10,05	0,04	10,05
10,08	0,04	10,08
10,11	0,04	10,11
10,14	0,04	10,14
10,15	0,04	10,15
10,18	0,04	10,18
10,20	0,04	10,20
10,24	0,04	10,24
10,26	0,04	10,26
10,29	0,04	10,29
10,32	0,04	10,32
10,35	0,04	10,35
10,36	0,04	10,36
10,39	0,04	10,39
10,42	0,04	10,42
10,44	0,04	10,44
10,47	0,04	10,47
10,50	0,04	10,50
10,53	0,04	10,53
10,54	0,04	10,54
10,57	0,04	10,57
10,60	0,04	10,60
10,63	0,04	10,63
10,65	0,04	10,65
10,68	0,04	10,68
10,71	0,04	10,71
10,74	0,04	10,74
10,77	0,04	10,77
10,80	0,04	10,80
10,81	0,04	10,81
10,86	0,04	10,86
10,89	0,04	10,89
10,90	0,04	10,90
10,93	0,04	10,93
10,96	0,05	10,96
10,99	0,04	10,99
11,03	0,05	11,03
11,06	0,05	11,06
11,09	0,05	11,09
11,10	0,05	11,10
11,13	0,05	11,13
11,16	0,05	11,16
11,19	0,05	11,19
11,22	0,05	11,22
11,25	0,05	11,25
11,28	0,05	11,28
11,30	0,05	11,30
11,34	0,05	11,34
11,37	0,05	11,37
11,40	0,05	11,40
11,43	0,05	11,43
11,46	0,05	11,46
11,49	0,05	11,49
11,51	0,05	11,51
11,54	0,05	11,54
11,57	0,05	11,57
11,60	0,05	11,60
11,63	0,05	11,63
11,66	0,05	11,66
11,69	0,05	11,69
11,72	0,05	11,72
11,75	0,05	11,75
11,78	0,05	11,78
11,81	0,05	11,81
11,84	0,05	11,84
11,87	0,05	11,87
11,90	0,05	11,90
11,93	0,05	11,93
11,96	0,05	11,96
11,99	0,05	11,99
12,03	0,05	12,03
12,06	0,05	12,06
12,09	0,05	12,09
12,11	0,05	12,11
12,15	0,05	12,15
12,18	0,05	12,18
12,21	0,06	12,21
12,24	0,05	12,24
12,29	0,05	12,29
12,30	0,05	12,30
12,33	0,05	12,33
12,36	0,05	12,36
12,41	0,05	12,41
12,44	0,05	12,44
12,47	0,06	12,47
12,50	0,06	12,50
12,53	0,06	12,53
12,56	0,06	12,56
12,60	0,06	12,60
12,63	0,06	12,63
12,66	0,05	12,66
12,69	0,06	12,69
12,72	0,06	12,72
12,75	0,06	12,75
12,78	0,06	12,78
12,83	0,06	12,83
12,86	0,06	12,86
12,89	0,06	12,89
12,92	0,06	12,92
12,97	0,06	12,97
13,00	0,06	13,00
13,03	0,06	13,03
13,07	0,06	13,07
13,10	0,06	13,10
13,13	0,06	13,13
13,16	0,06	13,16
13,19	0,06	13,19
13,24	0,06	13,24
13,27	0,06	13,27
13,31	0,06	13,31
13,34	0,07	13,34
13,37	0,06	13,37
13,40	0,07	13,40
13,45	0,07	13,45
13,48	0,07	13,48
13,51	0,07	13,51
13,54	0,07	13,54
13,57	0,07	13,57
13,61	0,07	13,61
13,64	0,07	13,64
13,69	0,07	13,69
13,72	0,07	13,72
13,75	0,07	13,75
13,79	0,07	13,79
13,82	0,07	13,82
13,85	0,07	13,85
13,90	0,07	13,90
13,94	0,07	13,94
13,97	0,07	13,97
14,00	0,08	14,00
14,05	0,07	14,05
14,08	0,07	14,08
14,11	0,08	14,11
14,15	0,07	14,15
14,18	0,08	14,18
14,23	0,07	14,23
14,26	0,08	14,26
14,30	0,08	14,30
14,33	0,08	14,33
14,38	0,08	14,38
14,41	0,08	14,41
14,45	0,08	14,45
14,48	0,08	14,48
14,51	0,08	14,51
14,56	0,08	14,56
14,60	0,08	14,60
14,63	0,08	14,63
14,68	0,08	14,68
14,71	0,08	14,71
14,76	0,08	14,76
14,80	0,08	14,80
14,83	0,08	14,83
14,88	0,08	14,88
14,91	0,08	14,91
14,95	0,09	14,95
14,98	0,09	14,98
15,03	0,09	15,03
15,06	0,09	15,06
15,10	0,09	15,10
15,15	0,09	15,15
15,18	0,09	15,18
15,22	0,09	15,22
15,27	0,09	15,27
15,31	0,09	15,31
15,34	0,09	15,34
15,39	0,09	15,39
15,42	0,09	15,42
15,46	0,09	15,46
15,51	0,09	15,51
15,55	0,09	15,55
15,58	0,09	15,58
15,63	0,09	15,63
15,67	0,09	15,67
15,70	0,10	15,70
15,75	0,10	15,75
15,79	0,10	15,79
15,84	0,10	15,84
15,87	0,10	15,87
15,91	0,10	15,91
15,96	0,10	15,96
16,00	0,10	16,00
16,03	0,10	16,03
16,08	0,10	16,08
16,12	0,10	16,12
16,17	0,10	16,17
16,21	0,10	16,21
16,26	0,10	16,26
16,29	0,10	16,29
16,33	0,10	16,33
16,38	0,10	16,38
16,42	0,10	16,42
16,47	0,10	16,47
16,52	0,10	16,52
16,56	0,11	16,56
16,59	0,11	16,59
16,64	0,11	16,64
16,68	0,11	16,68
16,73	0,11	16,73
16,77	0,11	16,77
16,82	0,11	16,82
16,86	0,11	16,86
16,92	0,11	16,92
16,95	0,12	16,95
17,00	0,12	17,00
17,04	0,13	17,04
17,09	0,13	17,09
17,13	0,14	17,13
17,18	0,14	17,18
17,22	0,14	17,22
17,27	0,14	17,27
17,31	0,14	17,31
17,36	0,15	17,36
17,42	0,16	17,42
17,45	0,16	17,45
17,49	0,16	17,49
17,55	0,16	17,55
17,60	0,16	17,60
17,66	0,16	17,66
17,70	0,16	17,70
17,75	0,16	17,75
17,79	0,16	17,79
17,82	0,16	17,82
